av_odd_h,av_odd_d,av_odd_g,av_prob_h,av_prob_d,av_prob_g,av_back,bf_odd_h,bf_odd_d,bf_odd_g,bf_prob_h,bf_prob_d,bf_prob_g,bf_back,volume_h,volume_d,volume_g,vol_ratio_h,vol_ratio_d,vol_ratio_g,shui_h,pan,shui_g,profit_h,profit_d,profit_g,pf_idx_h,pf_idx_d,pf_idx_g,hot_idx_h,hot_idx_d,hot_idx_g,qj,qs,kwin,win_cv_0,draw_cv_0,lost_cv_0,win_cv_9,draw_cv_9,lost_cv_9
1.56,4.03,6.12,60.88,23.58,15.54,95.08,1.61,4.4,6.8,62.4,22.83,14.77,100.46,1742391.0,164430.0,320298.0,78.2,7.4,14.4,0.925,0.75,0.925,-578131.0,1503627.0,49093.0,-26.0,68.0,2.0,29.0,-69.0,-7.0,3.0,2.0,3.0,5.144,9.87,14.919,2.517,3.312,6.699
1.54,4.12,6.29,61.76,23.11,15.13,95.11,1.58,4.3,7.4,63.25,23.24,13.51,99.94,337925.0,65923.0,56344.0,73.4,14.3,12.2,0.875,0.75,0.975,-73730.0,176723.0,43246.0,-16.0,38.0,9.0,19.0,-38.0,-19.0,1.0,1.0,1.0,4.901,6.636,10.339,1.804,4.063,6.613
4.99,4.29,1.61,19.01,22.11,58.89,94.82,5.2,4.6,1.69,19.2,21.71,59.09,99.84,762096.0,263976.0,1729366.0,27.7,9.6,62.8,1.1,-0.75,0.75,-1207461.0,1541149.0,-167191.0,-44.0,56.0,-6.0,46.0,-57.0,7.0,0.0,0.0,1.0,18.189,8.94,5.078,6.315,3.586,3.754
3.75,3.9,1.88,25.27,24.35,50.39,94.85,4.1,4.0,1.96,24.29,24.9,50.81,99.59,173635.0,217779.0,683415.0,16.2,20.3,63.6,0.975,-0.5,0.875,362926.0,203713.0,-264664.0,34.0,19.0,-25.0,-36.0,-17.0,26.0,0.0,0.0,1.0,6.983,6.387,5.999,3.919,3.397,3.075
3.73,3.09,2.16,25.43,30.7,43.87,94.79,4.0,3.3,2.24,25.01,30.32,44.67,100.04,431299.0,440384.0,1493692.0,18.2,18.6,63.1,0.95,-0.25,0.9,640179.0,912108.0,-980495.0,27.0,39.0,-41.0,-28.0,-39.0,44.0,1.0,0.0,3.0,5.926,6.688,7.48,7.528,2.653,3.52
3.02,3.62,2.24,31.4,26.22,42.37,94.86,3.25,3.75,2.34,30.72,26.62,42.66,99.84,749461.0,302705.0,1508619.0,29.3,11.8,58.9,1.025,-0.25,0.825,125037.0,1425641.0,-969383.0,5.0,56.0,-38.0,-7.0,-55.0,39.0,4.0,1.0,3.0,10.828,5.114,7.653,3.401,3.677,3.327
1.17,7.58,16.1,81.52,12.56,5.91,95.19,1.18,9.2,22.0,84.61,10.85,4.54,99.84,2927326.0,218212.0,80979.0,90.7,6.8,2.5,1.1,3.0,0.75,-227728.0,1218967.0,1444979.0,-7.0,38.0,45.0,11.0,-46.0,-58.0,2.0,0.0,3.0,5.84,17.448,32.952,2.209,8.739,16.187
2.44,3.31,2.95,39.01,28.72,32.27,95.07,2.52,3.45,3.2,39.72,29.01,31.28,100.09,1407269.0,428509.0,460181.0,61.3,18.7,20.0,0.775,0.0,1.075,-1250359.0,817603.0,823380.0,-54.0,36.0,36.0,57.0,-35.0,-38.0,4.0,1.0,3.0,6.162,3.743,9.423,2.473,2.766,4.434
2.28,3.15,3.34,41.58,30.06,28.37,94.8,2.32,3.35,3.65,42.95,29.75,27.3,99.64,3782154.0,1034744.0,1002022.0,65.0,17.8,17.2,1.0,0.25,0.85,-2955677.0,2352528.0,2161540.0,-51.0,40.0,37.0,56.0,-41.0,-39.0,1.0,1.0,1.0,5.214,6.015,5.52,2.443,3.766,5.686
2.45,2.84,3.39,38.7,33.38,27.92,94.77,2.52,3.05,3.65,39.74,32.83,27.43,100.14,4936682.0,1950453.0,1325442.0,60.1,23.7,16.1,0.775,0.0,1.075,-4227862.0,2263696.0,3374714.0,-51.0,28.0,41.0,55.0,-29.0,-42.0,3.0,3.0,1.0,6.408,5.545,12.528,4.127,3.245,5.191
2.06,3.56,3.54,46.22,26.82,26.96,95.35,2.14,3.85,3.7,46.86,26.04,27.1,100.28,2716092.0,373852.0,417423.0,77.4,10.7,11.9,0.875,0.25,0.975,-2305070.0,2068037.0,1962902.0,-66.0,59.0,56.0,68.0,-60.0,-56.0,0.0,0.0,1.0,5.073,7.019,8.325,3.656,3.947,6.285
3.08,3.68,2.2,30.89,25.82,43.29,95.05,3.2,3.85,2.32,31.15,25.89,42.96,99.68,745070.0,577770.0,2632124.0,18.8,14.6,66.6,1.0,-0.25,0.85,1570740.0,1730550.0,-2151564.0,40.0,44.0,-54.0,-39.0,-43.0,54.0,3.0,2.0,3.0,10.699,4.42,7.98,6.901,3.292,6.493
2.34,3.48,2.96,40.61,27.26,32.13,94.96,2.42,3.65,3.2,41.33,27.41,31.26,100.02,1469858.0,443516.0,624568.0,57.9,17.5,24.6,1.075,0.25,0.775,-1019115.0,919109.0,539324.0,-40.0,36.0,21.0,43.0,-36.0,-23.0,3.0,1.0,3.0,2.61,5.24,3.192,2.966,2.795,4.605
2.98,3.46,2.34,31.87,27.49,40.64,95.03,3.2,3.6,2.44,31.25,27.77,40.98,100.0,581455.0,435657.0,2360110.0,17.2,12.9,69.9,1.1,-0.25,0.75,1516566.0,1808857.0,-2381447.0,45.0,54.0,-71.0,-46.0,-53.0,72.0,2.0,0.0,3.0,4.323,4.49,2.902,6.717,3.366,5.37
5.31,4.14,1.6,17.88,22.92,59.2,94.86,5.9,4.6,1.64,17.01,21.81,61.18,100.36,181078.0,225763.0,2074288.0,7.3,9.1,83.6,0.975,-0.75,0.875,1412769.0,1442619.0,-920703.0,57.0,58.0,-37.0,-59.0,-60.0,41.0,2.0,3.0,0.0,8.879,6.867,2.79,4.778,4.293,4.161
1.87,3.73,4.05,50.91,25.56,23.53,95.23,1.9,3.9,4.6,52.63,25.64,21.74,100.0,4310312.0,388990.0,475533.0,83.3,7.5,9.2,0.9,0.5,0.95,-3014758.0,3657774.0,2987383.0,-58.0,71.0,58.0,64.0,-71.0,-61.0,1.0,2.0,0.0,9.374,4.172,12.289,5.583,3.985,8.491
1.17,8.04,13.86,81.33,11.82,6.85,94.96,1.19,9.6,19.0,84.28,10.45,5.28,100.29,2857016.0,137707.0,68697.0,93.3,4.5,2.2,1.05,2.75,0.8,-336429.0,1741433.0,1758177.0,-11.0,57.0,57.0,15.0,-62.0,-67.0,2.0,1.0,3.0,4.321,11.198,19.711,1.237,10.72,15.25
1.25,6.21,10.65,75.78,15.29,8.92,94.99,1.28,7.2,13.0,78.36,13.93,7.71,100.3,2393287.0,229260.0,161673.0,86.0,8.2,5.8,1.1,2.0,0.75,-279187.0,1133548.0,682471.0,-10.0,41.0,24.0,13.0,-46.0,-35.0,3.0,1.0,3.0,2.511,7.855,19.021,2.323,5.524,13.617
2.31,2.58,3.87,40.13,35.93,23.94,92.7,2.48,2.8,4.3,40.61,35.97,23.42,100.71,1840836.0,2575238.0,685772.0,36.1,50.5,13.4,0.775,0.0,1.075,536573.0,-2108821.0,2153026.0,11.0,-41.0,42.0,-10.0,40.0,-44.0,0.0,0.0,1.0,10.657,11.979,8.885,3.113,4.942,7.162
1.27,6.12,9.96,74.87,15.56,9.57,95.31,1.31,6.6,12.0,76.47,15.18,8.35,100.18,2825848.0,186929.0,137239.0,89.7,5.9,4.4,1.1,1.75,0.75,-551845.0,1916285.0,1503148.0,-18.0,61.0,48.0,20.0,-62.0,-54.0,2.0,1.0,3.0,3.213,7.983,13.836,2.27,7.121,12.192
1.46,4.34,6.78,64.49,21.65,13.87,94.0,1.48,4.7,9.2,67.76,21.34,10.9,100.28,568204.0,100431.0,99035.0,74.0,13.1,12.9,0.95,1.0,0.9,-73272.0,295644.0,-143452.0,-10.0,39.0,-19.0,15.0,-40.0,-7.0,4.0,0.0,3.0,2.313,5.165,11.064,2.844,5.065,13.827
2.51,3.18,2.85,37.47,29.59,32.94,93.98,2.66,3.35,3.05,37.51,29.78,32.71,99.78,406751.0,123321.0,180014.0,57.3,17.4,25.4,0.875,0.0,0.975,-371872.0,296961.0,161043.0,-52.0,42.0,23.0,53.0,-41.0,-23.0,1.0,3.0,0.0,4.9,2.85,2.685,9.096,2.67,8.843
1.9,3.37,4.11,49.36,27.84,22.8,93.84,1.94,3.5,5.0,51.49,28.54,19.98,99.89,219360.0,47470.0,25783.0,75.0,16.2,8.8,0.95,0.5,0.9,-132945.0,126468.0,163698.0,-45.0,43.0,56.0,52.0,-42.0,-61.0,0.0,1.0,0.0,2.218,3.164,7.656,3.201,3.448,7.637
1.73,3.5,5.0,54.37,26.84,18.79,93.93,1.78,3.65,5.9,55.89,27.25,16.86,99.48,119272.0,21485.0,28966.0,70.3,12.7,17.1,0.775,0.5,1.075,-42581.0,91303.0,-1176.0,-25.0,54.0,-1.0,29.0,-53.0,-9.0,1.0,2.0,0.0,2.632,3.63,5.788,2.114,4.031,7.62
2.26,3.1,3.34,41.55,30.32,28.14,93.93,2.4,3.3,3.65,41.93,30.5,27.57,100.63,100482.0,21661.0,9650.0,76.2,16.4,7.3,1.05,0.25,0.8,-109364.0,60312.0,96571.0,-83.0,46.0,73.0,83.0,-46.0,-74.0,3.0,4.0,0.0,4.274,3.108,8.647,2.735,3.292,5.293
2.7,3.17,2.64,34.83,29.62,35.55,93.9,2.84,3.4,2.84,35.27,29.46,35.27,100.17,30939.0,28820.0,36523.0,32.1,29.9,37.9,0.925,0.0,0.925,8415.0,-1706.0,-7443.0,9.0,-2.0,-8.0,-8.0,1.0,7.0,3.0,1.0,3.0,3.066,3.176,3.986,5.312,3.008,5.454
1.81,3.54,4.37,51.96,26.52,21.52,93.99,1.84,3.75,5.3,54.41,26.7,18.89,100.11,245105.0,37866.0,43169.0,75.2,11.6,13.2,0.85,0.5,1.0,-124853.0,184143.0,97344.0,-38.0,56.0,30.0,45.0,-56.0,-38.0,2.0,1.0,3.0,2.583,3.693,8.506,3.381,3.773,10.028
1.21,6.11,12.96,77.37,15.38,7.25,93.98,1.26,7.0,15.0,79.11,14.24,6.65,99.68,530892.0,37409.0,18190.0,90.5,6.4,3.1,1.05,2.0,0.8,-82433.0,324628.0,313641.0,-14.0,55.0,54.0,17.0,-59.0,-57.0,2.0,0.0,3.0,1.606,6.275,14.921,2.205,5.976,15.961
1.96,3.22,4.09,47.82,29.18,23.0,93.95,2.0,3.4,4.9,50.09,29.46,20.44,100.18,351111.0,129276.0,137703.0,56.8,20.9,22.3,1.0,0.5,0.85,-84132.0,178552.0,-56655.0,-14.0,29.0,-9.0,19.0,-28.0,-3.0,0.0,2.0,0.0,3.161,4.473,8.373,5.999,5.687,9.732
1.08,10.4,25.07,87.19,9.05,3.76,94.16,1.1,15.0,42.0,90.95,6.67,2.38,100.05,3654744.0,92983.0,37259.0,96.6,2.5,1.0,0.825,3.0,1.025,-235233.0,2390241.0,2220108.0,-6.0,63.0,59.0,11.0,-73.0,-74.0,3.0,0.0,3.0,2.843,10.38,23.12,1.433,15.965,22.649
4.91,3.91,1.66,19.17,24.08,56.74,94.05,5.4,4.2,1.75,18.62,23.94,57.45,100.55,248938.0,149829.0,859166.0,19.8,11.9,68.3,0.75,-0.5,1.1,-86332.0,628651.0,-245608.0,-7.0,50.0,-20.0,3.0,-51.0,20.0,1.0,0.0,3.0,10.535,5.194,4.35,5.223,3.998,2.45
10.24,6.2,1.24,9.2,15.19,75.62,94.16,13.5,7.0,1.27,7.38,14.22,78.4,99.63,32053.0,31072.0,2195831.0,1.4,1.4,97.2,1.075,-2.0,0.775,1826241.0,2041452.0,-529749.0,81.0,90.0,-23.0,-85.0,-91.0,29.0,1.0,3.0,0.0,13.581,5.807,1.657,14.472,6.138,2.029
1.66,3.9,4.92,56.7,24.15,19.15,94.26,1.7,4.3,5.7,59.05,23.34,17.61,100.38,477623.0,174380.0,113376.0,62.4,22.8,14.8,1.05,0.75,0.8,-46580.0,15545.0,119136.0,-6.0,2.0,16.0,10.0,-6.0,-23.0,0.0,0.0,1.0,4.75,9.586,21.005,3.858,6.516,11.868
1.89,3.31,4.34,49.89,28.44,21.68,94.15,1.93,3.55,5.1,52.03,28.28,19.69,100.42,126082.0,19158.0,17653.0,77.4,11.8,10.8,0.925,0.5,0.925,-80445.0,94882.0,72863.0,-49.0,58.0,45.0,55.0,-59.0,-50.0,1.0,0.0,3.0,4.06,5.724,9.114,2.488,2.959,5.856
3.21,3.0,2.39,29.33,31.37,39.3,94.03,3.45,3.2,2.54,29.1,31.37,39.53,100.4,29517.0,49221.0,36242.0,25.7,42.8,31.5,0.775,0.0,1.075,13146.0,-42527.0,22925.0,11.0,-37.0,20.0,-12.0,36.0,-20.0,1.0,2.0,0.0,7.452,2.263,4.708,4.684,2.706,3.899
2.77,3.08,2.67,34.05,30.63,35.32,94.26,2.98,3.2,2.84,33.55,31.24,35.2,99.98,16736.0,60478.0,206787.0,5.9,21.3,72.8,0.925,0.0,0.925,234128.0,90471.0,-303274.0,82.0,32.0,-107.0,-83.0,-30.0,106.0,1.0,1.0,1.0,4.017,2.97,5.887,4.664,2.761,4.824
2.58,3.34,2.66,36.49,28.17,35.34,94.19,2.7,3.55,2.88,37.06,28.19,34.75,100.06,61579.0,86319.0,59649.0,29.7,41.6,28.7,0.875,0.0,0.975,41284.0,-98885.0,35758.0,20.0,-48.0,17.0,-19.0,48.0,-19.0,2.0,0.0,3.0,4.675,3.336,4.777,4.055,3.689,5.711
2.65,3.13,2.71,35.38,30.02,34.59,93.9,2.84,3.3,2.92,35.3,30.38,34.33,100.25,47437.0,86046.0,115968.0,19.0,34.5,46.5,0.925,0.0,0.925,114730.0,-34501.0,-89176.0,46.0,-14.0,-36.0,-46.0,15.0,34.0,1.0,1.0,1.0,7.023,2.659,5.811,4.875,2.431,4.866
2.44,3.04,3.04,38.36,30.79,30.86,93.76,2.66,3.2,3.2,37.56,31.22,31.22,99.91,237473.0,73956.0,48365.0,66.0,20.6,13.4,0.875,0.0,0.975,-271884.0,123135.0,205026.0,-76.0,34.0,57.0,72.0,-33.0,-56.0,2.0,1.0,3.0,4.058,3.259,6.913,4.116,2.783,5.134
4.59,3.9,1.69,20.42,24.01,55.57,93.69,5.1,4.4,1.75,19.71,22.85,57.44,100.52,67460.0,97504.0,1132066.0,5.2,7.5,87.3,0.75,-0.5,1.1,952984.0,868012.0,-684086.0,73.0,67.0,-53.0,-75.0,-69.0,57.0,3.0,1.0,3.0,9.168,5.813,3.232,5.348,4.027,3.534
1.37,4.76,8.16,68.66,19.8,11.54,94.15,1.4,5.5,9.8,71.56,18.22,10.22,100.18,3094837.0,579651.0,198589.0,79.9,15.0,5.1,1.0,1.25,0.85,-459695.0,684997.0,1926905.0,-12.0,18.0,50.0,16.0,-24.0,-56.0,2.0,0.0,3.0,1.827,6.116,14.125,3.974,9.849,14.022
1.09,9.7,23.64,86.31,9.71,3.98,94.19,1.12,13.5,36.0,89.76,7.45,2.79,100.53,4579502.0,70870.0,31555.0,97.8,1.5,0.7,0.825,3.0,1.025,-447115.0,3725182.0,3545947.0,-10.0,80.0,76.0,13.0,-84.0,-83.0,3.0,1.0,3.0,1.437,13.712,26.415,1.524,17.725,21.786
2.47,3.31,2.81,38.1,28.43,33.48,94.08,2.68,3.5,2.9,37.18,28.47,34.36,99.64,136766.0,45189.0,166590.0,39.2,13.0,47.8,0.875,0.0,0.975,-17988.0,190384.0,-134566.0,-5.0,55.0,-39.0,3.0,-54.0,43.0,1.0,0.0,3.0,5.782,4.915,10.125,3.503,3.47,6.04
2.31,3.05,3.31,40.71,30.86,28.44,94.12,2.44,3.15,3.55,40.62,31.46,27.92,99.11,106121.0,34600.0,50837.0,55.4,18.1,26.5,1.1,0.25,0.75,-67377.0,82568.0,11087.0,-35.0,43.0,6.0,36.0,-41.0,-7.0,0.0,0.0,1.0,7.221,4.573,8.673,3.719,2.744,5.182
2.1,3.04,3.89,44.84,30.97,24.18,94.08,2.16,3.2,4.4,46.17,31.16,22.67,99.73,169060.0,39421.0,16307.0,75.2,17.5,7.3,0.875,0.25,0.975,-140382.0,98641.0,153037.0,-62.0,44.0,68.0,68.0,-43.0,-70.0,1.0,1.0,1.0,3.545,3.296,8.554,5.217,4.095,8.905
2.01,3.32,3.8,46.83,28.39,24.77,94.13,2.08,3.5,4.3,48.12,28.6,23.28,100.09,281263.0,76930.0,58631.0,67.5,18.5,14.1,1.075,0.5,0.775,-168203.0,147569.0,164711.0,-40.0,35.0,39.0,44.0,-35.0,-43.0,0.0,4.0,0.0,10.054,6.225,27.713,8.992,6.852,28.42
2.81,3.0,2.67,33.43,31.37,35.19,94.06,3.05,3.15,2.76,32.54,31.51,35.96,99.25,61964.0,51962.0,126028.0,25.8,21.7,52.5,0.925,0.0,0.925,50964.0,76274.0,-107883.0,21.0,32.0,-45.0,-23.0,-31.0,49.0,4.0,1.0,3.0,5.083,2.522,5.824,6.646,2.638,4.919
1.97,3.46,3.77,47.78,27.26,24.97,94.22,2.0,3.75,4.3,50.04,26.69,23.27,100.08,271005.0,58746.0,57337.0,70.0,15.2,14.8,1.0,0.5,0.85,-154922.0,166791.0,140539.0,-40.0,43.0,36.0,47.0,-44.0,-41.0,3.0,0.0,3.0,5.24,4.787,7.65,3.309,3.174,6.628
2.8,3.27,2.5,33.61,28.78,37.61,94.09,2.9,3.45,2.72,34.4,28.92,36.68,99.76,404532.0,128041.0,326649.0,47.1,14.9,38.0,0.875,0.0,0.975,-313921.0,417481.0,-29263.0,-37.0,49.0,-3.0,40.0,-48.0,1.0,2.0,1.0,3.0,4.35,3.848,5.187,5.878,3.534,5.496
1.47,4.43,6.51,64.26,21.27,14.47,94.14,1.5,4.8,8.2,66.87,20.9,12.23,100.3,665666.0,79132.0,124105.0,76.6,9.1,14.3,1.0,1.0,0.85,-129596.0,489069.0,-148758.0,-15.0,56.0,-17.0,19.0,-57.0,-1.0,2.0,2.0,1.0,5.595,8.712,11.664,4.297,6.169,12.991
1.42,4.63,7.09,66.41,20.32,13.28,94.09,1.43,5.0,9.2,69.38,19.84,10.78,99.21,1393283.0,171294.0,128316.0,82.3,10.1,7.6,1.075,1.25,0.775,-299502.0,836423.0,512386.0,-18.0,49.0,30.0,24.0,-50.0,-43.0,0.0,1.0,0.0,8.484,10.322,19.524,4.637,8.361,14.349
11.94,6.59,1.21,7.9,14.32,77.78,94.33,17.0,7.4,1.24,5.88,13.51,80.61,99.96,46997.0,78242.0,956598.0,4.3,7.2,88.4,1.1,-2.25,0.75,282888.0,502846.0,-104345.0,26.0,46.0,-10.0,-45.0,-50.0,14.0,2.0,4.0,0.0,38.617,19.374,4.583,19.672,8.147,2.9
2.95,2.93,2.62,31.95,32.08,35.97,94.13,3.2,3.05,2.72,31.0,32.53,36.47,99.2,94901.0,91338.0,60489.0,38.5,37.0,24.5,0.875,0.0,0.975,-56955.0,-31853.0,82198.0,-23.0,-13.0,33.0,20.0,15.0,-32.0,0.0,1.0,0.0,3.428,3.42,5.202,7.408,3.611,5.655
2.71,3.14,2.67,34.74,29.98,35.27,94.17,2.86,3.35,2.84,34.96,29.84,35.2,99.99,130504.0,76924.0,181504.0,33.6,19.8,46.7,0.925,0.0,0.925,15691.0,131237.0,-126539.0,4.0,34.0,-33.0,-3.0,-34.0,32.0,1.0,0.0,3.0,6.242,2.716,6.473,6.428,3.33,5.613
1.92,3.38,4.11,49.11,27.92,22.96,94.32,1.96,3.6,4.7,50.98,27.76,21.26,99.92,973587.0,60360.0,106122.0,85.4,5.3,9.3,0.975,0.5,0.875,-768162.0,922773.0,641296.0,-67.0,81.0,56.0,74.0,-81.0,-59.0,0.0,2.0,0.0,5.305,3.835,6.196,3.804,2.976,10.299
2.18,3.35,3.29,43.24,28.11,28.65,94.26,2.28,3.55,3.65,44.11,28.33,27.56,100.57,277735.0,99709.0,141274.0,53.5,19.2,27.2,1.025,0.25,0.825,-114518.0,164751.0,3068.0,-22.0,32.0,1.0,24.0,-32.0,-5.0,1.0,2.0,0.0,7.653,3.716,8.941,4.59,3.612,7.112
2.05,3.22,3.78,45.92,29.2,24.88,94.08,2.1,3.5,4.2,47.62,28.57,23.81,100.0,352852.0,192145.0,136771.0,51.8,28.2,20.1,1.1,0.5,0.75,-59221.0,9261.0,107330.0,-9.0,1.0,16.0,13.0,-3.0,-19.0,2.0,3.0,0.0,9.717,2.399,10.388,2.999,3.548,6.859
1.68,3.54,5.7,56.48,26.84,16.68,95.13,1.68,3.8,7.4,59.91,26.49,13.6,100.65,462860.0,170862.0,115239.0,61.8,22.8,15.4,1.1,0.75,0.75,-28644.0,99685.0,-103808.0,-4.0,13.0,-14.0,9.0,-15.0,-8.0,0.0,0.0,1.0,3.834,6.462,10.421,9.809,5.023,13.819
2.11,3.18,3.63,44.56,29.55,25.89,94.11,2.28,3.35,4.0,44.43,30.24,25.33,101.3,122162.0,75820.0,54025.0,48.5,30.1,21.4,1.025,0.25,0.825,-26522.0,-1990.0,35907.0,-11.0,-1.0,14.0,9.0,2.0,-17.0,2.0,0.0,3.0,4.188,3.032,6.858,3.247,3.59,6.303
2.85,3.46,2.36,33.04,27.17,39.79,94.06,3.1,3.85,2.4,32.29,26.0,41.71,100.1,368063.0,248142.0,1006802.0,22.7,15.3,62.0,1.05,-0.25,0.8,482012.0,667660.0,-793318.0,30.0,41.0,-49.0,-31.0,-44.0,56.0,2.0,3.0,0.0,11.385,4.902,21.001,4.742,4.29,4.225
2.59,3.1,2.82,36.35,30.28,33.37,93.96,2.7,3.35,3.05,37.16,29.95,32.89,100.33,428940.0,282646.0,345421.0,40.6,26.7,32.7,0.875,0.0,0.975,-101131.0,110143.0,3473.0,-10.0,10.0,0.0,12.0,-12.0,-2.0,2.0,1.0,3.0,4.44,3.629,5.683,4.686,3.49,4.308
1.24,6.12,10.93,76.0,15.39,8.61,94.15,1.24,7.6,14.5,80.08,13.07,6.85,99.3,6069599.0,235478.0,160671.0,93.9,3.6,2.5,1.1,2.25,0.75,-1060555.0,4676115.0,4136019.0,-16.0,72.0,64.0,24.0,-76.0,-71.0,4.0,0.0,3.0,2.768,14.662,31.952,2.423,7.689,15.289
6.32,4.14,1.51,14.89,22.72,62.39,94.13,7.0,4.7,1.56,14.33,21.35,64.32,100.31,58027.0,53501.0,369824.0,12.1,11.1,76.8,0.85,-0.75,1.0,75163.0,229897.0,-95573.0,16.0,48.0,-20.0,-19.0,-51.0,23.0,2.0,2.0,1.0,6.607,5.161,3.896,7.152,4.214,4.349
2.33,3.28,3.06,40.44,28.74,30.82,94.38,2.52,3.4,3.25,39.74,29.45,30.81,100.14,178086.0,98793.0,103032.0,46.9,26.0,27.1,0.775,0.0,1.075,-68866.0,44015.0,45057.0,-18.0,12.0,12.0,16.0,-10.0,-12.0,1.0,3.0,0.0,4.196,3.842,6.267,6.27,3.542,5.975
2.05,3.19,3.86,45.99,29.56,24.45,94.37,2.08,3.4,4.6,48.45,29.64,21.91,100.78,143034.0,40251.0,44249.0,62.9,17.7,19.4,1.075,0.5,0.775,-69977.0,90681.0,23989.0,-31.0,40.0,11.0,37.0,-40.0,-20.0,1.0,1.0,1.0,4.427,3.721,9.188,4.394,3.426,7.964
3.25,3.14,2.29,28.92,29.93,41.15,94.08,3.4,3.4,2.46,29.57,29.57,40.87,100.54,162187.0,98523.0,258814.0,31.2,19.0,49.8,1.1,-0.25,0.75,-31912.0,184546.0,-117158.0,-6.0,36.0,-23.0,8.0,-37.0,21.0,2.0,3.0,0.0,6.371,2.577,4.986,3.702,2.446,4.051
2.38,3.35,2.92,39.58,28.12,32.3,94.27,2.52,3.6,3.1,39.79,27.86,32.35,100.27,545673.0,130380.0,113993.0,69.1,16.5,14.4,0.775,0.0,1.075,-585050.0,320678.0,436668.0,-74.0,41.0,55.0,75.0,-41.0,-55.0,1.0,1.0,1.0,8.026,3.946,7.275,7.208,2.721,7.309
2.06,3.21,3.74,45.65,29.25,25.1,93.92,2.16,3.45,4.1,46.45,29.08,24.47,100.33,215914.0,124767.0,126164.0,46.2,26.7,27.0,0.875,0.25,0.975,471.0,36399.0,-50427.0,0.0,8.0,-11.0,1.0,-9.0,8.0,0.0,0.0,1.0,6.862,3.782,9.256,3.58,3.405,6.291
1.79,3.55,4.51,52.58,26.54,20.88,94.25,1.88,3.75,5.0,53.27,26.7,20.03,100.15,386681.0,51299.0,62498.0,77.3,10.3,12.5,0.875,0.5,0.975,-226482.0,308107.0,187988.0,-45.0,62.0,38.0,47.0,-61.0,-40.0,3.0,3.0,1.0,4.007,4.073,10.346,2.989,3.188,8.031
1.26,5.91,10.01,74.67,15.92,9.41,94.13,1.29,6.4,13.5,77.09,15.54,7.37,99.45,3135217.0,99195.0,77482.0,94.7,3.0,2.3,1.025,1.75,0.825,-732536.0,2677046.0,2265887.0,-22.0,81.0,68.0,27.0,-81.0,-75.0,4.0,0.0,3.0,3.456,8.642,15.335,1.523,6.167,13.252
2.08,3.44,3.47,45.35,27.43,27.21,94.3,2.2,3.6,3.85,45.82,28.0,26.18,100.8,2923127.0,502647.0,480000.0,74.8,12.9,12.3,0.9,0.25,0.95,-2525106.0,2096245.0,2057774.0,-65.0,54.0,53.0,65.0,-53.0,-55.0,1.0,1.0,1.0,8.702,13.716,32.333,8.234,6.601,16.296
1.95,3.36,3.98,48.28,28.04,23.68,94.21,2.04,3.6,4.4,49.25,27.91,22.84,100.47,91745.0,13209.0,59428.0,55.8,8.0,36.2,1.05,0.5,0.8,-22778.0,116830.0,-97101.0,-14.0,71.0,-59.0,16.0,-71.0,53.0,2.0,1.0,3.0,9.715,4.418,14.952,2.939,3.813,6.499
2.42,3.04,3.12,38.89,30.95,30.16,94.21,2.5,3.15,3.5,39.87,31.65,28.48,99.68,629062.0,116534.0,169733.0,68.7,12.7,18.5,0.75,0.0,1.1,-657326.0,548247.0,321264.0,-72.0,60.0,35.0,77.0,-59.0,-39.0,1.0,0.0,3.0,6.781,2.19,8.178,4.352,2.518,6.34
2.01,3.43,3.67,46.8,27.51,25.7,94.21,2.12,3.65,4.0,47.37,27.52,25.11,100.42,467393.0,71304.0,40667.0,80.7,12.3,7.0,0.85,0.25,1.0,-411509.0,319104.0,416696.0,-71.0,55.0,72.0,72.0,-55.0,-73.0,0.0,0.0,1.0,8.798,2.701,8.241,3.738,3.4,7.722
2.27,3.29,3.16,41.56,28.61,29.83,94.16,2.44,3.4,3.4,41.06,29.47,29.47,100.19,460624.0,141158.0,153415.0,61.0,18.7,20.3,1.1,0.25,0.75,-368726.0,275260.0,233586.0,-49.0,36.0,31.0,47.0,-35.0,-32.0,0.0,0.0,1.0,2.689,2.997,5.064,3.667,3.04,4.689
1.6,3.67,6.13,58.97,25.66,15.37,94.2,1.68,3.9,6.8,59.6,25.67,14.72,100.13,294595.0,48067.0,29001.0,79.3,12.9,7.8,1.1,0.75,0.75,-123257.0,184202.0,174456.0,-33.0,50.0,47.0,34.0,-50.0,-49.0,2.0,1.0,3.0,3.26,4.893,9.215,1.746,3.945,8.329
1.92,3.22,4.36,49.08,29.29,21.63,94.29,1.99,3.4,5.0,50.42,29.51,20.07,100.34,418390.0,39670.0,25847.0,86.5,8.2,5.3,1.1,0.5,0.75,-348689.0,349029.0,354672.0,-72.0,72.0,73.0,76.0,-72.0,-75.0,3.0,1.0,3.0,2.516,4.418,9.168,3.942,3.513,9.452
8.71,5.33,1.31,10.8,17.64,71.56,94.06,10.5,6.2,1.36,9.6,16.26,74.14,100.8,117728.0,161529.0,2455435.0,4.3,5.9,89.8,1.075,-1.5,0.775,1498548.0,1733212.0,-604700.0,55.0,63.0,-22.0,-60.0,-66.0,25.0,1.0,3.0,0.0,11.091,6.689,2.098,12.601,7.261,3.774
